HIT,377,01010101101001101001011010101000,01101010100110100101010101010111,7,7
HIT,378,01100101101010010110100110101000,01011010100101010101010101011011,7,7
HIT,379,10011010010110100101100110011000,01101010010110101001011001101011,7,7
HIT,380,10101001101010101010011001010100,10010110101010011010100110011011,7,7
HIT,381,10101010101010101010010101101000,01100110101010101001101001011011,7,7
HIT,382,10011010011010100101011010100100,10101001010110011010100101101011,7,7
HIT,383,01011001101010100110011001101000,10010101011001011010011001100111,7,7
HIT,384,01010110010110011010100110100100,10101010011010100110010101100111,7,7
HIT,385,01010101101010011001100110011000,10010101011010011001100101100111,7,7
HIT,386,01100110100110010110101010101000,01011010100101100110011010011011,7,7
HIT,387,10101001100101101001010101010100,10100101010110010110100110011011,7,7
HIT,388,10100110010101101001011001011000,01010101011010010101100110101011,7,7
HIT,389,10010110100101101010011010100100,10100110100110100110101001011011,7,7
HIT,390,01011001101001011010011001100100,10101001010101101010011001100111,7,7
HIT,391,10010101011010100101101001010100,01011010010101101001010110011011,7,7
HIT,392,01101001010110100110011010100100,01101010100110100101011001101011,7,7
HIT,393,10100110101001010110011001011000,01101001010101010110011001101011,7,7
HIT,394,10010110101010010110101010100100,10100101011001010110101010101011,7,7
HIT,395,10101010010110101001101010010100,01011010011010101001011001100111,7,7
HIT,396,10100110010101101010011001101000,01011010011010100110010101011011,7,7
HIT,397,01011001101010010110011001011000,10100101101001010101100110010111,7,7
HIT,398,10011001101010011010010101101000,01010110011010100101100101101011,7,7
HIT,399,01011001101001010110101001100100,10011010010110101001101001100111,7,7
HIT,400,01101001100101101010011001011000,10011001101010011001100101011011,7,7
HIT,401,01010101100101100101101010100100,10100101011010101001100110100111,7,7
HIT,402,01011010010101011001010110011000,01010110010101010110101010010111,7,7
HIT,403,10100101100101010110011010010100,01010101100110010110011001011011,7,7
HIT,404,01010110011010010101100110010100,10011001100110100101100101010111,7,7
HIT,405,01011010100110010110011001011000,10010101101010011010010110101011,7,7
HIT,406,10010101010101100110101010010100,01010110011010010110011010010111,7,7
HIT,407,10010101011001010110100110011000,10101010101010010110010101100111,7,7
HIT,408,10101001101001011001011010101000,01011001010110101001101001100111,7,7
HIT,409,01101010100110101001011001101000,10101010011010011001011010100111,7,7
HIT,410,01100110101001100101100110011000,01010101101001100110011010100111,7,7
HIT,411,01011001101010101010101001100100,01100101010101010101100110101011,7,7
